,value,trip_class,show_to_aff,return_date,origin,number_of_changes,gate,found_at,duration,distance,destination,depart_date,actual,snapshot_on
813,43.38,0,True,2020-05-26,RIX,0,Ryanair,2020-02-27T21:49:20.743492,200,840,BER,2020-05-19,True,2020-02-29
814,43.38,0,True,2020-04-13,LWO,0,Ryanair,2020-02-27T21:34:38.585969,110,299,KRK,2020-04-08,True,2020-02-29
815,43.38,0,True,2020-06-17,SOF,0,Ryanair,2020-02-27T21:41:45.941899,205,895,ROM,2020-06-10,True,2020-02-29
816,43.38,0,True,2020-03-21,FRA,0,Ryanair,2020-02-27T12:56:55.126003,165,494,MIL,2020-03-17,True,2020-02-29
817,43.38,0,True,2020-03-18,CCU,0,Expedia,2020-02-26T13:10:25.817546,150,472,PAT,2020-03-13,True,2020-02-29
818,43.38,0,True,2020-05-14,HAM,0,Ryanair,2020-02-27T05:46:50.196646,185,683,LON,2020-05-07,True,2020-02-29
819,43.38,0,True,2020-04-22,RIX,0,Ryanair,2020-02-27T21:45:10.608085,295,1465,BRU,2020-04-01,True,2020-02-29
820,43.38,0,True,2020-03-14,TLS,0,Ryanair,2020-02-27T17:13:36.564850,205,793,BRU,2020-03-11,True,2020-02-29
821,43.38,0,True,2020-05-17,CGN,0,Ryanair,2020-02-27T23:44:33.576698,190,697,MAN,2020-05-15,True,2020-02-29
822,43.38,0,True,2020-06-13,MRS,0,Ryanair,2020-02-27T15:15:23.895708,175,603,ROM,2020-06-10,True,2020-02-29
823,43.38,0,True,2020-03-16,MIL,0,Ryanair,2020-02-27T10:35:49.799138,155,512,LUX,2020-03-13,True,2020-02-29
824,43.38,0,True,2020-03-31,BCN,0,Ryanair,2020-02-27T05:58:28.184793,185,624,TRN,2020-03-28,True,2020-02-29
825,43.38,0,True,2020-04-08,BRU,0,Ryanair,2020-02-27T05:07:49.427295,180,644,BER,2020-04-01,True,2020-02-29
826,43.38,0,True,2020-03-15,BER,0,Ryanair,2020-02-27T15:31:12.080525,140,471,BLL,2020-03-13,True,2020-02-29
827,43.38,0,True,2020-07-10,BRU,0,Ryanair,2020-02-27T15:59:44.459368,195,793,CPH,2020-07-03,True,2020-02-29
